date_id,full_date,day_of_week,day_number,month_number,month_name,quarter,year,is_weekend,is_np_holiday
1338,2022-08-30,Tuesday,30,8,August,Q3,2022,0,0
1339,2022-08-31,Wednesday,31,8,August,Q3,2022,0,0
1340,2022-09-01,Thursday,1,9,September,Q3,2022,0,0
1341,2022-09-02,Friday,2,9,September,Q3,2022,0,0
1342,2022-09-03,Saturday,3,9,September,Q3,2022,1,0
1343,2022-09-04,Sunday,4,9,September,Q3,2022,1,0
1344,2022-09-05,Monday,5,9,September,Q3,2022,0,0
1345,2022-09-06,Tuesday,6,9,September,Q3,2022,0,0
1346,2022-09-07,Wednesday,7,9,September,Q3,2022,0,0
1347,2022-09-08,Thursday,8,9,September,Q3,2022,0,0
1348,2022-09-09,Friday,9,9,September,Q3,2022,0,0
1349,2022-09-10,Saturday,10,9,September,Q3,2022,1,0
1350,2022-09-11,Sunday,11,9,September,Q3,2022,1,0
1351,2022-09-12,Monday,12,9,September,Q3,2022,0,0
1352,2022-09-13,Tuesday,13,9,September,Q3,2022,0,0
1353,2022-09-14,Wednesday,14,9,September,Q3,2022,0,0
1354,2022-09-15,Thursday,15,9,September,Q3,2022,0,0
1355,2022-09-16,Friday,16,9,September,Q3,2022,0,0
1356,2022-09-17,Saturday,17,9,September,Q3,2022,1,0
1357,2022-09-18,Sunday,18,9,September,Q3,2022,1,0
1358,2022-09-19,Monday,19,9,September,Q3,2022,0,0
1359,2022-09-20,Tuesday,20,9,September,Q3,2022,0,0
1360,2022-09-21,Wednesday,21,9,September,Q3,2022,0,0
1361,2022-09-22,Thursday,22,9,September,Q3,2022,0,0
1362,2022-09-23,Friday,23,9,September,Q3,2022,0,0
1363,2022-09-24,Saturday,24,9,September,Q3,2022,1,0
1364,2022-09-25,Sunday,25,9,September,Q3,2022,1,0
1365,2022-09-26,Monday,26,9,September,Q3,2022,0,0
1366,2022-09-27,Tuesday,27,9,September,Q3,2022,0,0
1367,2022-09-28,Wednesday,28,9,September,Q3,2022,0,0
1368,2022-09-29,Thursday,29,9,September,Q3,2022,0,0
1369,2022-09-30,Friday,30,9,September,Q3,2022,0,0
1370,2022-10-01,Saturday,1,10,October,Q4,2022,1,0
1371,2022-10-02,Sunday,2,10,October,Q4,2022,1,0
1372,2022-10-03,Monday,3,10,October,Q4,2022,0,0
1373,2022-10-04,Tuesday,4,10,October,Q4,2022,0,0
1374,2022-10-05,Wednesday,5,10,October,Q4,2022,0,0
1375,2022-10-06,Thursday,6,10,October,Q4,2022,0,0
1376,2022-10-07,Friday,7,10,October,Q4,2022,0,0
1377,2022-10-08,Saturday,8,10,October,Q4,2022,1,0
1378,2022-10-09,Sunday,9,10,October,Q4,2022,1,0
1379,2022-10-10,Monday,10,10,October,Q4,2022,0,1
1380,2022-10-11,Tuesday,11,10,October,Q4,2022,0,1
1381,2022-10-12,Wednesday,12,10,October,Q4,2022,0,1
1382,2022-10-13,Thursday,13,10,October,Q4,2022,0,1
1383,2022-10-14,Friday,14,10,October,Q4,2022,0,1
1384,2022-10-15,Saturday,15,10,October,Q4,2022,1,1
1385,2022-10-16,Sunday,16,10,October,Q4,2022,1,1
1386,2022-10-17,Monday,17,10,October,Q4,2022,0,1
1387,2022-10-18,Tuesday,18,10,October,Q4,2022,0,1
1388,2022-10-19,Wednesday,19,10,October,Q4,2022,0,1
1389,2022-10-20,Thursday,20,10,October,Q4,2022,0,1
1390,2022-10-21,Friday,21,10,October,Q4,2022,0,1
1391,2022-10-22,Saturday,22,10,October,Q4,2022,1,0
1392,2022-10-23,Sunday,23,10,October,Q4,2022,1,0
1393,2022-10-24,Monday,24,10,October,Q4,2022,0,0
1394,2022-10-25,Tuesday,25,10,October,Q4,2022,0,0
1395,2022-10-26,Wednesday,26,10,October,Q4,2022,0,0
1396,2022-10-27,Thursday,27,10,October,Q4,2022,0,0
1397,2022-10-28,Friday,28,10,October,Q4,2022,0,1
1398,2022-10-29,Saturday,29,10,October,Q4,2022,1,1
1399,2022-10-30,Sunday,30,10,October,Q4,2022,1,1
1400,2022-10-31,Monday,31,10,October,Q4,2022,0,1
1401,2022-11-01,Tuesday,1,11,November,Q4,2022,0,1
1402,2022-11-02,Wednesday,2,11,November,Q4,2022,0,1
1403,2022-11-03,Thursday,3,11,November,Q4,2022,0,1
1404,2022-11-04,Friday,4,11,November,Q4,2022,0,1
1405,2022-11-05,Saturday,5,11,November,Q4,2022,1,0
1406,2022-11-06,Sunday,6,11,November,Q4,2022,1,0
1407,2022-11-07,Monday,7,11,November,Q4,2022,0,0
1408,2022-11-08,Tuesday,8,11,November,Q4,2022,0,0
1409,2022-11-09,Wednesday,9,11,November,Q4,2022,0,0
1410,2022-11-10,Thursday,10,11,November,Q4,2022,0,0
1411,2022-11-11,Friday,11,11,November,Q4,2022,0,0
1412,2022-11-12,Saturday,12,11,November,Q4,2022,1,0
1413,2022-11-13,Sunday,13,11,November,Q4,2022,1,0
1414,2022-11-14,Monday,14,11,November,Q4,2022,0,0
1415,2022-11-15,Tuesday,15,11,November,Q4,2022,0,0
1416,2022-11-16,Wednesday,16,11,November,Q4,2022,0,0
1417,2022-11-17,Thursday,17,11,November,Q4,2022,0,0
1418,2022-11-18,Friday,18,11,November,Q4,2022,0,0
1419,2022-11-19,Saturday,19,11,November,Q4,2022,1,0
1420,2022-11-20,Sunday,20,11,November,Q4,2022,1,0
1421,2022-11-21,Monday,21,11,November,Q4,2022,0,0
1422,2022-11-22,Tuesday,22,11,November,Q4,2022,0,0
1423,2022-11-23,Wednesday,23,11,November,Q4,2022,0,0
1424,2022-11-24,Thursday,24,11,November,Q4,2022,0,0
1425,2022-11-25,Friday,25,11,November,Q4,2022,0,0
1426,2022-11-26,Saturday,26,11,November,Q4,2022,1,0
1427,2022-11-27,Sunday,27,11,November,Q4,2022,1,0
1428,2022-11-28,Monday,28,11,November,Q4,2022,0,0
1429,2022-11-29,Tuesday,29,11,November,Q4,2022,0,0
1430,2022-11-30,Wednesday,30,11,November,Q4,2022,0,0
1431,2022-12-01,Thursday,1,12,December,Q4,2022,0,0
1432,2022-12-02,Friday,2,12,December,Q4,2022,0,0
1433,2022-12-03,Saturday,3,12,December,Q4,2022,1,0
1434,2022-12-04,Sunday,4,12,December,Q4,2022,1,0
1435,2022-12-05,Monday,5,12,December,Q4,2022,0,0
1436,2022-12-06,Tuesday,6,12,December,Q4,2022,0,0
1437,2022-12-07,Wednesday,7,12,December,Q4,2022,0,0
1438,2022-12-08,Thursday,8,12,December,Q4,2022,0,0
1439,2022-12-09,Friday,9,12,December,Q4,2022,0,0
1440,2022-12-10,Saturday,10,12,December,Q4,2022,1,0
1441,2022-12-11,Sunday,11,12,December,Q4,2022,1,0
1442,2022-12-12,Monday,12,12,December,Q4,2022,0,0
1443,2022-12-13,Tuesday,13,12,December,Q4,2022,0,0
1444,2022-12-14,Wednesday,14,12,December,Q4,2022,0,0
1445,2022-12-15,Thursday,15,12,December,Q4,2022,0,0
1446,2022-12-16,Friday,16,12,December,Q4,2022,0,0
1447,2022-12-17,Saturday,17,12,December,Q4,2022,1,0
1448,2022-12-18,Sunday,18,12,December,Q4,2022,1,0
1449,2022-12-19,Monday,19,12,December,Q4,2022,0,0
1450,2022-12-20,Tuesday,20,12,December,Q4,2022,0,0
1451,2022-12-21,Wednesday,21,12,December,Q4,2022,0,0
1452,2022-12-22,Thursday,22,12,December,Q4,2022,0,0
1453,2022-12-23,Friday,23,12,December,Q4,2022,0,0
1454,2022-12-24,Saturday,24,12,December,Q4,2022,1,0
1455,2022-12-25,Sunday,25,12,December,Q4,2022,1,0
1456,2022-12-26,Monday,26,12,December,Q4,2022,0,0
1457,2022-12-27,Tuesday,27,12,December,Q4,2022,0,0
1458,2022-12-28,Wednesday,28,12,December,Q4,2022,0,0
1459,2022-12-29,Thursday,29,12,December,Q4,2022,0,0
1460,2022-12-30,Friday,30,12,December,Q4,2022,0,0
1461,2022-12-31,Saturday,31,12,December,Q4,2022,1,0
1462,2023-01-01,Sunday,1,1,January,Q1,2023,1,0
1463,2023-01-02,Monday,2,1,January,Q1,2023,0,0
1464,2023-01-03,Tuesday,3,1,January,Q1,2023,0,0
1465,2023-01-04,Wednesday,4,1,January,Q1,2023,0,0
1466,2023-01-05,Thursday,5,1,January,Q1,2023,0,0
1467,2023-01-06,Friday,6,1,January,Q1,2023,0,0
1468,2023-01-07,Saturday,7,1,January,Q1,2023,1,0
1469,2023-01-08,Sunday,8,1,January,Q1,2023,1,0
1470,2023-01-09,Monday,9,1,January,Q1,2023,0,0
1471,2023-01-10,Tuesday,10,1,January,Q1,2023,0,0
1472,2023-01-11,Wednesday,11,1,January,Q1,2023,0,0
1473,2023-01-12,Thursday,12,1,January,Q1,2023,0,0
1474,2023-01-13,Friday,13,1,January,Q1,2023,0,0
1475,2023-01-14,Saturday,14,1,January,Q1,2023,1,0
1476,2023-01-15,Sunday,15,1,January,Q1,2023,1,0
1477,2023-01-16,Monday,16,1,January,Q1,2023,0,0
1478,2023-01-17,Tuesday,17,1,January,Q1,2023,0,0
1479,2023-01-18,Wednesday,18,1,January,Q1,2023,0,0
1480,2023-01-19,Thursday,19,1,January,Q1,2023,0,0
1481,2023-01-20,Friday,20,1,January,Q1,2023,0,0
1482,2023-01-21,Saturday,21,1,January,Q1,2023,1,0
1483,2023-01-22,Sunday,22,1,January,Q1,2023,1,0
1484,2023-01-23,Monday,23,1,January,Q1,2023,0,0
1485,2023-01-24,Tuesday,24,1,January,Q1,2023,0,0
1486,2023-01-25,Wednesday,25,1,January,Q1,2023,0,0
1487,2023-01-26,Thursday,26,1,January,Q1,2023,0,0
1488,2023-01-27,Friday,27,1,January,Q1,2023,0,0
1489,2023-01-28,Saturday,28,1,January,Q1,2023,1,0
1490,2023-01-29,Sunday,29,1,January,Q1,2023,1,0
1491,2023-01-30,Monday,30,1,January,Q1,2023,0,0
1492,2023-01-31,Tuesday,31,1,January,Q1,2023,0,0
1493,2023-02-01,Wednesday,1,2,February,Q1,2023,0,0
1494,2023-02-02,Thursday,2,2,February,Q1,2023,0,0
1495,2023-02-03,Friday,3,2,February,Q1,2023,0,0
1496,2023-02-04,Saturday,4,2,February,Q1,2023,1,0
1497,2023-02-05,Sunday,5,2,February,Q1,2023,1,0
1498,2023-02-06,Monday,6,2,February,Q1,2023,0,0
1499,2023-02-07,Tuesday,7,2,February,Q1,2023,0,0
1500,2023-02-08,Wednesday,8,2,February,Q1,2023,0,0
1501,2023-02-09,Thursday,9,2,February,Q1,2023,0,0
1502,2023-02-10,Friday,10,2,February,Q1,2023,0,0
1503,2023-02-11,Saturday,11,2,February,Q1,2023,1,0
1504,2023-02-12,Sunday,12,2,February,Q1,2023,1,0
1505,2023-02-13,Monday,13,2,February,Q1,2023,0,0
1506,2023-02-14,Tuesday,14,2,February,Q1,2023,0,0
1507,2023-02-15,Wednesday,15,2,February,Q1,2023,0,0
1508,2023-02-16,Thursday,16,2,February,Q1,2023,0,0
1509,2023-02-17,Friday,17,2,February,Q1,2023,0,0
1510,2023-02-18,Saturday,18,2,February,Q1,2023,1,0
1511,2023-02-19,Sunday,19,2,February,Q1,2023,1,0
1512,2023-02-20,Monday,20,2,February,Q1,2023,0,0
1513,2023-02-21,Tuesday,21,2,February,Q1,2023,0,0
1514,2023-02-22,Wednesday,22,2,February,Q1,2023,0,0
1515,2023-02-23,Thursday,23,2,February,Q1,2023,0,0
1516,2023-02-24,Friday,24,2,February,Q1,2023,0,0
1517,2023-02-25,Saturday,25,2,February,Q1,2023,1,0
1518,2023-02-26,Sunday,26,2,February,Q1,2023,1,0
1519,2023-02-27,Monday,27,2,February,Q1,2023,0,0
1520,2023-02-28,Tuesday,28,2,February,Q1,2023,0,0
1521,2023-03-01,Wednesday,1,3,March,Q1,2023,0,0
1522,2023-03-02,Thursday,2,3,March,Q1,2023,0,0
1523,2023-03-03,Friday,3,3,March,Q1,2023,0,0
1524,2023-03-04,Saturday,4,3,March,Q1,2023,1,0
1525,2023-03-05,Sunday,5,3,March,Q1,2023,1,0
1526,2023-03-06,Monday,6,3,March,Q1,2023,0,0
1527,2023-03-07,Tuesday,7,3,March,Q1,2023,0,0
1528,2023-03-08,Wednesday,8,3,March,Q1,2023,0,0
1529,2023-03-09,Thursday,9,3,March,Q1,2023,0,0
1530,2023-03-10,Friday,10,3,March,Q1,2023,0,0
1531,2023-03-11,Saturday,11,3,March,Q1,2023,1,0
1532,2023-03-12,Sunday,12,3,March,Q1,2023,1,0
1533,2023-03-13,Monday,13,3,March,Q1,2023,0,0
1534,2023-03-14,Tuesday,14,3,March,Q1,2023,0,1
1535,2023-03-15,Wednesday,15,3,March,Q1,2023,0,1
1536,2023-03-16,Thursday,16,3,March,Q1,2023,0,0
1537,2023-03-17,Friday,17,3,March,Q1,2023,0,0
1538,2023-03-18,Saturday,18,3,March,Q1,2023,1,0
1539,2023-03-19,Sunday,19,3,March,Q1,2023,1,0
1540,2023-03-20,Monday,20,3,March,Q1,2023,0,0
1541,2023-03-21,Tuesday,21,3,March,Q1,2023,0,0
1542,2023-03-22,Wednesday,22,3,March,Q1,2023,0,0
1543,2023-03-23,Thursday,23,3,March,Q1,2023,0,0
1544,2023-03-24,Friday,24,3,March,Q1,2023,0,0
1545,2023-03-25,Saturday,25,3,March,Q1,2023,1,0
1546,2023-03-26,Sunday,26,3,March,Q1,2023,1,0
1547,2023-03-27,Monday,27,3,March,Q1,2023,0,0
1548,2023-03-28,Tuesday,28,3,March,Q1,2023,0,0
1549,2023-03-29,Wednesday,29,3,March,Q1,2023,0,0
1550,2023-03-30,Thursday,30,3,March,Q1,2023,0,0
1551,2023-03-31,Friday,31,3,March,Q1,2023,0,0
1552,2023-04-01,Saturday,1,4,April,Q2,2023,1,0
1553,2023-04-02,Sunday,2,4,April,Q2,2023,1,0
1554,2023-04-03,Monday,3,4,April,Q2,2023,0,0
1555,2023-04-04,Tuesday,4,4,April,Q2,2023,0,0
1556,2023-04-05,Wednesday,5,4,April,Q2,2023,0,0
1557,2023-04-06,Thursday,6,4,April,Q2,2023,0,0
1558,2023-04-07,Friday,7,4,April,Q2,2023,0,0
1559,2023-04-08,Saturday,8,4,April,Q2,2023,1,0
1560,2023-04-09,Sunday,9,4,April,Q2,2023,1,0
1561,2023-04-10,Monday,10,4,April,Q2,2023,0,0
1562,2023-04-11,Tuesday,11,4,April,Q2,2023,0,0
1563,2023-04-12,Wednesday,12,4,April,Q2,2023,0,0
1564,2023-04-13,Thursday,13,4,April,Q2,2023,0,0
1565,2023-04-14,Friday,14,4,April,Q2,2023,0,1
1566,2023-04-15,Saturday,15,4,April,Q2,2023,1,1
1567,2023-04-16,Sunday,16,4,April,Q2,2023,1,0
1568,2023-04-17,Monday,17,4,April,Q2,2023,0,0
1569,2023-04-18,Tuesday,18,4,April,Q2,2023,0,0
1570,2023-04-19,Wednesday,19,4,April,Q2,2023,0,0
1571,2023-04-20,Thursday,20,4,April,Q2,2023,0,0
1572,2023-04-21,Friday,21,4,April,Q2,2023,0,0
1573,2023-04-22,Saturday,22,4,April,Q2,2023,1,0
1574,2023-04-23,Sunday,23,4,April,Q2,2023,1,0
1575,2023-04-24,Monday,24,4,April,Q2,2023,0,0
1576,2023-04-25,Tuesday,25,4,April,Q2,2023,0,0
1577,2023-04-26,Wednesday,26,4,April,Q2,2023,0,0
1578,2023-04-27,Thursday,27,4,April,Q2,2023,0,0
1579,2023-04-28,Friday,28,4,April,Q2,2023,0,0
1580,2023-04-29,Saturday,29,4,April,Q2,2023,1,0
1581,2023-04-30,Sunday,30,4,April,Q2,2023,1,0
1582,2023-05-01,Monday,1,5,May,Q2,2023,0,0
1583,2023-05-02,Tuesday,2,5,May,Q2,2023,0,0
1584,2023-05-03,Wednesday,3,5,May,Q2,2023,0,0
1585,2023-05-04,Thursday,4,5,May,Q2,2023,0,0
1586,2023-05-05,Friday,5,5,May,Q2,2023,0,0
1587,2023-05-06,Saturday,6,5,May,Q2,2023,1,0
1588,2023-05-07,Sunday,7,5,May,Q2,2023,1,0
1589,2023-05-08,Monday,8,5,May,Q2,2023,0,0
1590,2023-05-09,Tuesday,9,5,May,Q2,2023,0,0
1591,2023-05-10,Wednesday,10,5,May,Q2,2023,0,0
1592,2023-05-11,Thursday,11,5,May,Q2,2023,0,0
1593,2023-05-12,Friday,12,5,May,Q2,2023,0,0
1594,2023-05-13,Saturday,13,5,May,Q2,2023,1,0
1595,2023-05-14,Sunday,14,5,May,Q2,2023,1,0
1596,2023-05-15,Monday,15,5,May,Q2,2023,0,1
1597,2023-05-16,Tuesday,16,5,May,Q2,2023,0,1
1598,2023-05-17,Wednesday,17,5,May,Q2,2023,0,0
1599,2023-05-18,Thursday,18,5,May,Q2,2023,0,0
1600,2023-05-19,Friday,19,5,May,Q2,2023,0,0
1601,2023-05-20,Saturday,20,5,May,Q2,2023,1,0
1602,2023-05-21,Sunday,21,5,May,Q2,2023,1,0
1603,2023-05-22,Monday,22,5,May,Q2,2023,0,0
1604,2023-05-23,Tuesday,23,5,May,Q2,2023,0,0
1605,2023-05-24,Wednesday,24,5,May,Q2,2023,0,0
1606,2023-05-25,Thursday,25,5,May,Q2,2023,0,0
1607,2023-05-26,Friday,26,5,May,Q2,2023,0,0
1608,2023-05-27,Saturday,27,5,May,Q2,2023,1,0
1609,2023-05-28,Sunday,28,5,May,Q2,2023,1,0
1610,2023-05-29,Monday,29,5,May,Q2,2023,0,0
1611,2023-05-30,Tuesday,30,5,May,Q2,2023,0,0
1612,2023-05-31,Wednesday,31,5,May,Q2,2023,0,0
1613,2023-06-01,Thursday,1,6,June,Q2,2023,0,0
1614,2023-06-02,Friday,2,6,June,Q2,2023,0,0
1615,2023-06-03,Saturday,3,6,June,Q2,2023,1,0
1616,2023-06-04,Sunday,4,6,June,Q2,2023,1,0
1617,2023-06-05,Monday,5,6,June,Q2,2023,0,0
1618,2023-06-06,Tuesday,6,6,June,Q2,2023,0,0
1619,2023-06-07,Wednesday,7,6,June,Q2,2023,0,0
1620,2023-06-08,Thursday,8,6,June,Q2,2023,0,0
1621,2023-06-09,Friday,9,6,June,Q2,2023,0,0
1622,2023-06-10,Saturday,10,6,June,Q2,2023,1,0
1623,2023-06-11,Sunday,11,6,June,Q2,2023,1,0
1624,2023-06-12,Monday,12,6,June,Q2,2023,0,0
1625,2023-06-13,Tuesday,13,6,June,Q2,2023,0,0
1626,2023-06-14,Wednesday,14,6,June,Q2,2023,0,0
1627,2023-06-15,Thursday,15,6,June,Q2,2023,0,0
1628,2023-06-16,Friday,16,6,June,Q2,2023,0,0
1629,2023-06-17,Saturday,17,6,June,Q2,2023,1,0
1630,2023-06-18,Sunday,18,6,June,Q2,2023,1,0
1631,2023-06-19,Monday,19,6,June,Q2,2023,0,0
1632,2023-06-20,Tuesday,20,6,June,Q2,2023,0,0
1633,2023-06-21,Wednesday,21,6,June,Q2,2023,0,0
1634,2023-06-22,Thursday,22,6,June,Q2,2023,0,0
1635,2023-06-23,Friday,23,6,June,Q2,2023,0,0
1636,2023-06-24,Saturday,24,6,June,Q2,2023,1,0
1637,2023-06-25,Sunday,25,6,June,Q2,2023,1,0
1638,2023-06-26,Monday,26,6,June,Q2,2023,0,0
1639,2023-06-27,Tuesday,27,6,June,Q2,2023,0,0
1640,2023-06-28,Wednesday,28,6,June,Q2,2023,0,0
1641,2023-06-29,Thursday,29,6,June,Q2,2023,0,0
1642,2023-06-30,Friday,30,6,June,Q2,2023,0,0
1643,2023-07-01,Saturday,1,7,July,Q3,2023,1,0
1644,2023-07-02,Sunday,2,7,July,Q3,2023,1,0
1645,2023-07-03,Monday,3,7,July,Q3,2023,0,0
1646,2023-07-04,Tuesday,4,7,July,Q3,2023,0,0
1647,2023-07-05,Wednesday,5,7,July,Q3,2023,0,0
1648,2023-07-06,Thursday,6,7,July,Q3,2023,0,0
1649,2023-07-07,Friday,7,7,July,Q3,2023,0,0
1650,2023-07-08,Saturday,8,7,July,Q3,2023,1,0
1651,2023-07-09,Sunday,9,7,July,Q3,2023,1,0
1652,2023-07-10,Monday,10,7,July,Q3,2023,0,0
1653,2023-07-11,Tuesday,11,7,July,Q3,2023,0,0
1654,2023-07-12,Wednesday,12,7,July,Q3,2023,0,0
1655,2023-07-13,Thursday,13,7,July,Q3,2023,0,0
1656,2023-07-14,Friday,14,7,July,Q3,2023,0,0
1657,2023-07-15,Saturday,15,7,July,Q3,2023,1,0
1658,2023-07-16,Sunday,16,7,July,Q3,2023,1,0
1659,2023-07-17,Monday,17,7,July,Q3,2023,0,0
1660,2023-07-18,Tuesday,18,7,July,Q3,2023,0,0
1661,2023-07-19,Wednesday,19,7,July,Q3,2023,0,0
1662,2023-07-20,Thursday,20,7,July,Q3,2023,0,0
1663,2023-07-21,Friday,21,7,July,Q3,2023,0,0
1664,2023-07-22,Saturday,22,7,July,Q3,2023,1,0
1665,2023-07-23,Sunday,23,7,July,Q3,2023,1,0
1666,2023-07-24,Monday,24,7,July,Q3,2023,0,0
1667,2023-07-25,Tuesday,25,7,July,Q3,2023,0,0
1668,2023-07-26,Wednesday,26,7,July,Q3,2023,0,0
1669,2023-07-27,Thursday,27,7,July,Q3,2023,0,0
1670,2023-07-28,Friday,28,7,July,Q3,2023,0,0
1671,2023-07-29,Saturday,29,7,July,Q3,2023,1,0
1672,2023-07-30,Sunday,30,7,July,Q3,2023,1,0
1673,2023-07-31,Monday,31,7,July,Q3,2023,0,0
1674,2023-08-01,Tuesday,1,8,August,Q3,2023,0,0
1675,2023-08-02,Wednesday,2,8,August,Q3,2023,0,0
1676,2023-08-03,Thursday,3,8,August,Q3,2023,0,0
1677,2023-08-04,Friday,4,8,August,Q3,2023,0,0
1678,2023-08-05,Saturday,5,8,August,Q3,2023,1,0
1679,2023-08-06,Sunday,6,8,August,Q3,2023,1,0
1680,2023-08-07,Monday,7,8,August,Q3,2023,0,0
1681,2023-08-08,Tuesday,8,8,August,Q3,2023,0,0
1682,2023-08-09,Wednesday,9,8,August,Q3,2023,0,0
1683,2023-08-10,Thursday,10,8,August,Q3,2023,0,0
1684,2023-08-11,Friday,11,8,August,Q3,2023,0,0
1685,2023-08-12,Saturday,12,8,August,Q3,2023,1,0
1686,2023-08-13,Sunday,13,8,August,Q3,2023,1,0
1687,2023-08-14,Monday,14,8,August,Q3,2023,0,0
1688,2023-08-15,Tuesday,15,8,August,Q3,2023,0,0
1689,2023-08-16,Wednesday,16,8,August,Q3,2023,0,0
1690,2023-08-17,Thursday,17,8,August,Q3,2023,0,0
1691,2023-08-18,Friday,18,8,August,Q3,2023,0,0
1692,2023-08-19,Saturday,19,8,August,Q3,2023,1,0
1693,2023-08-20,Sunday,20,8,August,Q3,2023,1,0
1694,2023-08-21,Monday,21,8,August,Q3,2023,0,0
1695,2023-08-22,Tuesday,22,8,August,Q3,2023,0,0
1696,2023-08-23,Wednesday,23,8,August,Q3,2023,0,0
1697,2023-08-24,Thursday,24,8,August,Q3,2023,0,0
1698,2023-08-25,Friday,25,8,August,Q3,2023,0,0
1699,2023-08-26,Saturday,26,8,August,Q3,2023,1,0
1700,2023-08-27,Sunday,27,8,August,Q3,2023,1,0
1701,2023-08-28,Monday,28,8,August,Q3,2023,0,0
1702,2023-08-29,Tuesday,29,8,August,Q3,2023,0,0
1703,2023-08-30,Wednesday,30,8,August,Q3,2023,0,0
1704,2023-08-31,Thursday,31,8,August,Q3,2023,0,0
1705,2023-09-01,Friday,1,9,September,Q3,2023,0,0
1706,2023-09-02,Saturday,2,9,September,Q3,2023,1,0
1707,2023-09-03,Sunday,3,9,September,Q3,2023,1,0
1708,2023-09-04,Monday,4,9,September,Q3,2023,0,0
1709,2023-09-05,Tuesday,5,9,September,Q3,2023,0,0
1710,2023-09-06,Wednesday,6,9,September,Q3,2023,0,0
1711,2023-09-07,Thursday,7,9,September,Q3,2023,0,0
1712,2023-09-08,Friday,8,9,September,Q3,2023,0,0
1713,2023-09-09,Saturday,9,9,September,Q3,2023,1,0
1714,2023-09-10,Sunday,10,9,September,Q3,2023,1,0
1715,2023-09-11,Monday,11,9,September,Q3,2023,0,0
1716,2023-09-12,Tuesday,12,9,September,Q3,2023,0,0
1717,2023-09-13,Wednesday,13,9,September,Q3,2023,0,0
1718,2023-09-14,Thursday,14,9,September,Q3,2023,0,0
1719,2023-09-15,Friday,15,9,September,Q3,2023,0,0
1720,2023-09-16,Saturday,16,9,September,Q3,2023,1,0
1721,2023-09-17,Sunday,17,9,September,Q3,2023,1,0
1722,2023-09-18,Monday,18,9,September,Q3,2023,0,0
1723,2023-09-19,Tuesday,19,9,September,Q3,2023,0,0
1724,2023-09-20,Wednesday,20,9,September,Q3,2023,0,0
1725,2023-09-21,Thursday,21,9,September,Q3,2023,0,0
1726,2023-09-22,Friday,22,9,September,Q3,2023,0,0
1727,2023-09-23,Saturday,23,9,September,Q3,2023,1,0
1728,2023-09-24,Sunday,24,9,September,Q3,2023,1,0
1729,2023-09-25,Monday,25,9,September,Q3,2023,0,0
1730,2023-09-26,Tuesday,26,9,September,Q3,2023,0,0
1731,2023-09-27,Wednesday,27,9,September,Q3,2023,0,0
1732,2023-09-28,Thursday,28,9,September,Q3,2023,0,0
1733,2023-09-29,Friday,29,9,September,Q3,2023,0,0
1734,2023-09-30,Saturday,30,9,September,Q3,2023,1,0
1735,2023-10-01,Sunday,1,10,October,Q4,2023,1,0
1736,2023-10-02,Monday,2,10,October,Q4,2023,0,0
1737,2023-10-03,Tuesday,3,10,October,Q4,2023,0,0
1738,2023-10-04,Wednesday,4,10,October,Q4,2023,0,0
1739,2023-10-05,Thursday,5,10,October,Q4,2023,0,0
1740,2023-10-06,Friday,6,10,October,Q4,2023,0,0
1741,2023-10-07,Saturday,7,10,October,Q4,2023,1,0
1742,2023-10-08,Sunday,8,10,October,Q4,2023,1,0
1743,2023-10-09,Monday,9,10,October,Q4,2023,0,0
1744,2023-10-10,Tuesday,10,10,October,Q4,2023,0,1
1745,2023-10-11,Wednesday,11,10,October,Q4,2023,0,1
1746,2023-10-12,Thursday,12,10,October,Q4,2023,0,1
1747,2023-10-13,Friday,13,10,October,Q4,2023,0,1
1748,2023-10-14,Saturday,14,10,October,Q4,2023,1,1
1749,2023-10-15,Sunday,15,10,October,Q4,2023,1,1
1750,2023-10-16,Monday,16,10,October,Q4,2023,0,1
1751,2023-10-17,Tuesday,17,10,October,Q4,2023,0,1
1752,2023-10-18,Wednesday,18,10,October,Q4,2023,0,1
1753,2023-10-19,Thursday,19,10,October,Q4,2023,0,1
1754,2023-10-20,Friday,20,10,October,Q4,2023,0,1
1755,2023-10-21,Saturday,21,10,October,Q4,2023,1,1
1756,2023-10-22,Sunday,22,10,October,Q4,2023,1,0
1757,2023-10-23,Monday,23,10,October,Q4,2023,0,0
1758,2023-10-24,Tuesday,24,10,October,Q4,2023,0,0
1759,2023-10-25,Wednesday,25,10,October,Q4,2023,0,0
1760,2023-10-26,Thursday,26,10,October,Q4,2023,0,0
1761,2023-10-27,Friday,27,10,October,Q4,2023,0,0
1762,2023-10-28,Saturday,28,10,October,Q4,2023,1,1
1763,2023-10-29,Sunday,29,10,October,Q4,2023,1,1
1764,2023-10-30,Monday,30,10,October,Q4,2023,0,1
1765,2023-10-31,Tuesday,31,10,October,Q4,2023,0,1
1766,2023-11-01,Wednesday,1,11,November,Q4,2023,0,1
1767,2023-11-02,Thursday,2,11,November,Q4,2023,0,1
1768,2023-11-03,Friday,3,11,November,Q4,2023,0,1
1769,2023-11-04,Saturday,4,11,November,Q4,2023,1,1
1770,2023-11-05,Sunday,5,11,November,Q4,2023,1,0
1771,2023-11-06,Monday,6,11,November,Q4,2023,0,0
1772,2023-11-07,Tuesday,7,11,November,Q4,2023,0,0
1773,2023-11-08,Wednesday,8,11,November,Q4,2023,0,0
